Region,Cases,Cases/100k pop.,Deaths,Intensive care
Blekinge,29506,18539.6667480469,161,83
Dalarna,69147,24032.5673828125,459,235
Gotland,11369,18936.7412109375,69,37
Gävleborg,73570,25591.6362304688,684,301
Halland,104212,30980.0705566406,436,214
Jämtland Härjedalen,32612,24874.5122070313,168,91
Jönköping,86038,23590.3115234375,667,395
Kalmar,59869,24342.3979492188,339,130
Kronoberg,49222,24353.6611328125,380,146
Norrbotten,48529,19435.5505371094,394,254
Skåne,336868,24289.0493164063,2337,776
Stockholm,570047,23863.1474609375,5202,2518
Sörmland,63280,21155.1896972656,572,431
Uppsala,88969,22964.4453125,665,453
Värmland,64849,22927.8562011719,330,164
Västerbotten,56226,20597.9028320313,306,187
Västernorrland,53077,21689.6245117188,584,204
Västmanland,75407,27232.9682617188,475,151
Västra Götaland,432659,24966.5688476563,3024,1583
Örebro,92019,30118.9702148438,452,256
Östergötland,94505,20240.81640625,802,414
