Region,Cases,Cases/100k pop.,Deaths,Intensive care
Blekinge,12886,8090.51733398438,130,58
Dalarna,27094,9414.38525390625,344,190
Gotland,4023,6718.658203125,52,32
Gävleborg,35950,12506.5107421875,560,241
Halland,41045,12222.1271972656,320,171
Jämtland Härjedalen,12556,9582.681640625,121,68
Jönköping,43678,11985.1494140625,553,332
Kalmar,24348,9903.5546875,246,104
Kronoberg,22464,11124.3510742188,318,120
Norrbotten,26695,10688.4450683594,272,212
Skåne,156759,11325.3754882813,1761,632
Stockholm,255909,10730.2333984375,4364,2146
Sörmland,25936,8682.28540039063,473,377
Uppsala,40588,10507.7646484375,539,413
Värmland,20338,7193.19262695313,214,126
Västerbotten,23495,8616.95166015625,181,152
Västernorrland,26899,10985.2392578125,480,177
Västmanland,27670,10008.162109375,353,118
Västra Götaland,190854,11025.205078125,2383,1359
Örebro,32236,10559.2216796875,342,222
Östergötland,42500,9108.60791015625,637,344
