Region,Cases,Cases/100k pop.,Deaths,Intensive care
Blekinge,13385,8404.24291992188,130,60
Dalarna,28419,9874.97314453125,351,193
Gotland,4561,7613.4755859375,53,33
Gävleborg,36936,12849.46484375,561,248
Halland,42960,12790.8020019531,327,177
Jämtland Härjedalen,13098,9995.93310546875,126,70
Jönköping,45284,12425.1376953125,561,340
Kalmar,25260,10274.271484375,249,104
Kronoberg,23390,11582.1708984375,324,124
Norrbotten,27378,10962.0676269531,287,217
Skåne,164349,11871.6796875,1778,652
Stockholm,273980,11485.7133789063,4416,2215
Sörmland,26970,9027.64184570313,481,389
Uppsala,42139,10907.1010742188,547,422
Värmland,21413,7573.20581054688,221,131
Västerbotten,25376,9305.478515625,190,154
Västernorrland,27486,11225.2680664063,481,179
Västmanland,29426,10641.7749023438,355,121
Västra Götaland,201189,11621.0732421875,2411,1415
Örebro,33790,11067.658203125,349,230
Östergötland,44384,9511.89794921875,652,361
