Region,Cases,Cases/100k pop.,Deaths,Intensive care
Blekinge,13444,8441.33715820313,130,61
Dalarna,28628,9947.62451171875,355,194
Gotland,4571,7630.10791015625,54,33
Gävleborg,37306,12978.1596679688,562,249
Halland,43191,12859.3986816406,328,178
Jämtland Härjedalen,13168,10049.3051757813,128,70
Jönköping,45581,12506.5053710938,561,342
Kalmar,25447,10350.2846679688,250,104
Kronoberg,23562,11667.208984375,324,124
Norrbotten,27782,11123.9177246094,291,220
Skåne,165296,11939.841796875,1785,657
Stockholm,277200,11620.3291015625,4459,2230
Sörmland,27353,9155.56372070313,482,390
Uppsala,42584,11021.67578125,547,423
Värmland,21505,7605.72778320313,223,133
Västerbotten,25944,9513.39111328125,196,155
Västernorrland,27625,11282.1064453125,481,179
Västmanland,30019,10855.7451171875,363,123
Västra Götaland,202836,11716.0317382813,2428,1420
Örebro,34220,11208.3452148438,352,230
Östergötland,44671,9573.3330078125,657,362
